STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/21/21,10.96,,0.32,1.2,16.1,26,37,17,210,210,19.9,35.1,1,,,1,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/22/21,14.99,,0,0,16.1,33,40,26,230,220,21,31.1,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/23/21,10.07,,0,0,14.2,40,47,37,240,260,18.1,27.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/24/21,10.96,,0,0,9.8,42,45,32,320,190,21.9,32,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/25/21,7.16,,0,0,7.1,34,40,27,300,300,17,23.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/26/21,8.28,,0.02,0,5.9,34,43,24,150,160,18.1,25.1,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/27/21,7.16,,0,0,5.1,40,52,33,240,250,13,17,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/28/21,11.63,,0.01,0,3.1,43,49,34,250,250,28,38.9,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/01/21,8.5,,0,0,0,33,35,24,360,340,19.9,23.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/02/21,10.74,,0,0,0,30,43,22,230,200,21.9,32,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/03/21,8.28,,0,0,0,44,59,33,220,240,18.1,30,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/04/21,13.42,,0,0,0,36,37,27,30,10,23.9,34,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/05/21,5.82,,0,0,0,34,49,24,320,320,16.1,23,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/06/21,3.36,,0,0,0,36,48,26,90,60,13,17,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/07/21,7.16,,0,0,0,36,52,26,170,190,15,21,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/08/21,10.74,,0,0,0,51,62,44,270,250,23.9,33.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/09/21,10.07,,0,0,0,53,69,40,190,170,28,40,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/10/21,19.01,,0,0,0,61,69,57,210,220,36.9,53,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/11/21,13.87,,0.16,0,0,55,64,42,240,220,36,55,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/12/21,8.28,,0,0,0,45,54,37,320,330,16.1,21,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/13/21,5.37,,0,0,0,43,59,31,270,270,12.1,16.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/14/21,16.78,,0,0,0,45,48,36,30,30,31.1,38.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/15/21,16.11,,0.23,1.8,0,35,40,29,80,80,28,36.9,1,1,,1,,1,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/16/21,6.49,,0,0,1.2,35,38,33,50,60,12.1,15,1,,,,,1,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/17/21,13.2,,0.37,0,0,36,39,34,20,20,28,36,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/18/21,27.96,,0.06,0,0,39,43,36,20,20,38.9,52.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/19/21,10.29,,0,0,0,39,45,32,60,60,23,31.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/20/21,6.26,,0,0,0,41,58,28,190,160,14.1,19,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/21/21,9.84,,0,0,0,50,65,37,190,200,19.9,29.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/22/21,9.84,,0,0,0,56,68,46,210,200,21,32,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/23/21,10.51,,0.24,0,0,57,64,50,150,150,23,31.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/24/21,14.99,,0.01,0,0,55,58,46,220,250,29.1,42.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/25/21,11.63,,0.18,0,0,47,50,38,20,10,28,36.9,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/26/21,6.49,,0,0,0,39,45,35,350,350,21,28,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/27/21,9.62,,0,0,0,47,66,36,150,150,19.9,28,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/28/21,15.66,,0,0,0,48,51,35,300,290,29.1,40.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/29/21,14.99,,0,0,0,44,62,31,180,180,27.1,51,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/30/21,17,,0,0,0,57,68,44,220,220,29.1,42.1,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/31/21,14.09,,0,0,0,42,44,32,360,290,21.9,31.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/01/21,11.63,,0,0,0,33,40,24,360,340,21,31.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/02/21,8.72,,0,0,0,36,51,26,220,160,17,28,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/03/21,12.97,,0,0,0,51,71,40,230,230,23.9,35.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/04/21,5.82,,0,0,0,60,76,43,150,150,18.1,25.1,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/05/21,11.63,,0,0,0,67,76,60,220,240,23,36,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/06/21,10.74,,0,0,0,70,81,59,210,210,21.9,35.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/07/21,10.51,,0,0,0,70,82,60,220,220,29.1,40,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/08/21,9.17,,0.36,0,0,63,69,52,220,210,23,33.1,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/09/21,10.51,,0,0,0,54,62,51,240,240,23.9,36,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/10/21,8.05,,0.26,0,0,53,55,47,50,60,21,25.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/11/21,5.14,,0.01,0,0,50,56,45,160,160,12.1,16.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/12/21,11.41,,0,0,0,54,62,48,280,230,23,35.1,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/13/21,11.41,,0,0,0,49,54,42,240,260,23,32,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/14/21,10.29,,0,0,0,44,51,36,280,250,18.1,27.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/15/21,8.95,,0,0,0,45,56,39,320,310,18.1,25.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/16/21,6.49,,0,0,0,47,57,38,60,80,13,19.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/17/21,7.16,,0,0,0,44,56,35,30,30,16.1,21.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/18/21,5.82,,0,0,0,49,62,39,250,240,15,23.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/19/21,11.86,,0,0,0,51,52,40,260,250,18.1,25.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/20/21,6.26,,0,0,0,40,43,34,330,320,15,21,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/21/21,8.95,,0,0,0,39,50,33,320,300,25.1,38,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/22/21,9.17,,0,0,0,42,60,32,270,240,18.1,28,,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/23/21,10.51,,0,0,0,53,62,43,240,180,19.9,27.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/24/21,4.92,,0,0,0,55,64,44,30,40,23,27.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/25/21,10.96,,0,0,0,46,47,39,30,30,18.1,23.9,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/26/21,15.21,,0,0,0,53,79,40,180,210,32,50.1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/27/21,14.32,,0,0,0,73,87,50,210,200,21.9,32,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/28/21,9.17,,0.04,0,0,52,51,46,60,60,15,19,1,,,,,,1,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/29/21,9.62,,0.04,0,0,53,71,48,300,310,36,57,1,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/30/21,11.86,,0,0,0,53,56,42,40,40,28,34,,,,,,,,
